Jam,Tanggal,Bulan,Tahun,Username,Caption,Link,Like,Komentar,jenisPostingan
11,26,5,2021,shopee_id, PROMO HARI GAJIAN   Sobat Shopee HARI INI ada Payday Branded Deals  Beli semua prdoduk incaranmu mulai dari Loreal Huawei hingga Screamous dengan Promo spesial  Kamu bisa belanja dan dapatkan Diskon sd 80 serta Pasti Gratis Ongkir Menarik banget kan Langsung aja nikmati promonya di sini  shopeecoidmpaydaybrandeddeals  Komen SIAP kalau kamu udah gak sabar untuk belanja di Payday Branded Deals ShopeeID,https://www.instagram.com/p/CPUpT_ijiQp,3333,197,Others
10,26,5,2021,shopee_id,Selamat Hari Raya Waisak 2565 BE Sobat Shopee  Semoga hidup kita selalu disertai dengan kedamaian dan kebahagiaan serta terbebas dari permusuhan   ShopeeID ShopeeDariRumah,https://www.instagram.com/p/CPUiMZ_jTW0,3977,80,Others
9,26,5,2021,shopee_id, OLAHRAGA  OUTDOOR DAY   Yuhuu Sobat Shopee HARI INI di 66RumahHobiSale ada Olahraga  Outdoor Day  Kamu bisa belanja semua produk incaramu dan dapatkan Diskon sd 80 Makin lengkap karena masih banyak promo lainnya mulai dari Gratis Ongkir XTRA Murah Lebay hingga Ekstra Cashback 60  Langsung aja cek dan mulai belanja di sini  shopeecoid66  Komen MAU kalau kamu mau dapetin promo tambahan ShopeeID,https://www.instagram.com/p/CPUdhT2D68e,2881,161,Others
16,25,5,2021,shopee_id,Sobat Shopee sore hari gini sih enaknya nyantai sambil minum es kelapa biae seger  Bantu Choki yuk pilih alat yang tepat supaya dia bisa naik ke puncak pohon dan petik kelapanya Kirakira mana nih alat yang tepat yang A atau B  Yuk yang tau langsung aja LIKE dan tulis jawaban kamu di kolom komentar ya Shopee udah siapin hadiah lho buat kamu yang jawabannya benar  ShopeeID ShopeeDariRumah,https://www.instagram.com/p/CPSovUGBJ1r,11546,7087,Others
15,25,5,2021,shopee_id,Yuhuu Sobat Shopee Perkenalkan New Skincare Mentor dari EVERWHITE Kim Seon Ho  Mau dong punya kulit sehat seperti oppa ganteng Kim Seon Ho   Yuk langsung aja belanja produk Everwhite incaran kamu dan dapatkan DISKON sd 60 Untuk informasi lebih lanjut cek di sini  shopeecoideverwhitebeauty  TAP 2X kalau kamu siap belanja dan dapetin banyak promo dari Shopee ShopeeID,https://www.instagram.com/p/CPSeIXbBzhe,4026,316,Others
14,25,5,2021,shopee_id,Yuhuu Sobat Shopee Shopee punya tantangan nih buat kamu  Coba deh lihat gambar Choki di atas kamu bisa gak nih menemukan mana kirakira bayangannya yang tepat Gampang banget dong  Yuk langsung aja buktiin kalau kamu hebat dan tulis jawaban kamu di kolom komentar ya Yang bisa jawab dengan benar siapa tau Samsung Galaxy S20 FE bisa Choki kasih buat kamu  ShopeeID ShopeeDariRumah,https://www.instagram.com/p/CPSWpHfhjRO,16309,14114,Others
13,25,5,2021,shopee_id, PROMO SPESIAL HARI INI   Sobat Shopee HARI INI kamu bisa belanja dan nikmati PROMO spesial  Kamu bisa mendapatkan PROMO Potongan Harga berbagai produk dari banyak brand ternama mulai dari LocknLock Mizanstore hingga Unilever Mantap banget kan  Geser ke kiri untuk informasi lebih lanjut dan langsung aja cek di sini  shopeecoid66  Komen MAU kalau kamu mau dapetin PROMO tambahan dari Shopee ShopeeID 66RumahHobiSale,https://www.instagram.com/p/CPSP0XEBG60,3109,153,Others
12,25,5,2021,shopee_id,Hai Sobat Shopee Siapa di sini yang suka banget sama menu makanan khas Italia satu ini  Memang enak banget ya Shopee jadi laper deh  Nah Shopee punya menu pilihan jenis pasta nih Kamu tim pasta yang mana sih spaghetti penne atau fettucini  Yuk langsung aja TAP 2X dan tulis jawaban ABC kamu di kolom komentar ya  ShopeeID ShopeeDariRumah,https://www.instagram.com/p/CPSI6F7BB7r,9395,2216,Others
11,25,5,2021,shopee_id,Hai Sobat Shopee HARI INI di Shopee 66RumahHobiSale ada Mall Flash Sale  Kamu bisa beli berbagai produk favorit kamu mulai Rp99 Selain itu kamu juga bisa belanja dan mendapatkan Potongan Harga spesial Mantap banget kan  Langsung aja mulai belanja dan nikmati promonya di sini  shopeecoidflash_sale  TAP 2X dan komen SIAP kalau kamu udah siap belanja di Mall Flash Sale hari ini ShopeeID,https://www.instagram.com/p/CPSCConhtAq,3455,244,Others
10,25,5,2021,shopee_id,Sobat Shopee Shopee punya pertanyaan nih untuk kamu  Aku adalah seorang pahlawan Indonesia dan juga tokoh emansipasi wanita  Aku suka menuliskan suratsurat yang kemudian dijadikan buku berjudul Habis Gelap Terbitlah Terang Siapakah aku Nah kirakira kamu tau gak nih siapa beliau  Yuk yang tau langsung aja TAP 2X dan tulis jawaban kamu di kolom komentar ya  ShopeeID ShopeeDariRumah,https://www.instagram.com/p/CPR-lkFh1zf,15804,5899,Others
10,25,5,2021,shopee_id,Yuhuu Sobat Shopee Jangan lewatkan HARI INI di Shopee 66RumahHobiSale ada ShopeePay Mantul Sale  Kamu bisa belanja produk yang kamu mau dan nikmati banyak PROMO spesial mulai dari ShopeePay Deals Rp1 hingga Serba Seribu Mantap banget kan Yuk langsung aja belanja sekarang juga dan menangkan iPhone 12  Buruan cek dan nikmati promonya di sini  shopeecoidmsmsteaser  Komen MANTAP dan TAP 2X kalau kamu udah siap belanja dan mau dapetin banyak promo ShopeeID ShopeeSMS,https://www.instagram.com/p/CPR7MimhFm_,6476,665,Others
9,25,5,2021,shopee_id,Sobat Shopee Choki perlu bantuannih Choki lagi bingung mau pilih jalur HADIAH yang mana   Yuk langsung aja bantu Choki dengan tulis pilihan jalur kamu di kolom komentar ya dan jangan lupa buat TAP 2X juga Siapa tau HADIAH di jalur pilihan kamu bisa Shopee jadiin kejutan spesial buat kamu  ShopeeID ShopeeDariRumah,https://www.instagram.com/p/CPR3rvqhEOW,20237,10168,Others
8,25,5,2021,shopee_id,Hai Sobat Shopee Jangan lewatkan untuk belanja di ShopeePay Mantul Sale mulai 2527 Mei 2021 hanya di Shopee  Belanja sepuasnya dan nikmati berbagai promo menarik Mulai dari GRATIS ONGKIR Rp0 ShopeePay Deals Rp1 hingga Shopee Serba Seribu  Yuk langsung aja belanja dan nikmati promo spesial ini di sini  shopeecoidsms  TAP 2x kalau kamu udah siap belanja ShopeeID,https://www.instagram.com/p/CPRzUFOjf08,4045,249,Others
18,24,5,2021,shopee_id, SAATNYA KUIS HEBOH SHOPEE   Sobat Shopee sekarang saatnya untuk KuHePee alias Kuis Heboh Shopee  Shopee yakin banget kamu pasti mau dong dapetin handphone GRATIS  Yuk langsung aja ikutan kuis ini dengan memilih hadiah idaman Gampang banget dong  Jangan lupa juga ya untuk memenuhi beberapa syarat sebagai berikut 1 FOLLOW Instagram shopee_id 2 LIKE postingan ini 3 Tulis jawaban kamu di kolom komentar 4 Periode giveaway berlangsung hingga 26 Mei 2021 5 Satu orang akan kami pilih secara acak untuk menjadi pemenang dan memenangkan Xiaomi Redmi 9C 6 KuHePee akan diumumkan pada tanggal 30 Mei 2021  Yuk langsung aja jawab di kolom komentar ShopeeID ShopeeDariRumah,https://www.instagram.com/p/CPQQUhqB40r,23966,20519,giveaway
17,24,5,2021,shopee_id,Hai Sobat Shopee Berikut ini adalah kisah Graciella Eunike Satriyo yang hobi berbisnis sejak kelas 3 SMP dan mengantarkannya sukses mengembangkan PIE SUSU DHIAN Usaha oleholeh khas Bali tersebut mejadi pembuktiannya bahwa usia muda bukan halangan untuk mulai berkarir   Ia pun bergabung dengan Shopee sebagai salah satu upaya untuk memperluas jaringan bisnis PIE SUSU DHIAN Tak hanya di lingkup lokal tetapi juga global Yuk beli produk PIE SUSU DHIAN di Shopee  shopeecoidpiesusudhianid  Tonton konten inspiratid dari para seller Shopee lainnya di Channel Youtube Shopee Indonesia sekarag juga ShopeeID ShopeePilihLokal,https://www.instagram.com/p/CPQIr8Bjtdp,2232,138,Others
14,24,5,2021,shopee_id,Yuhuu Sobat Shopee Biar gak bosen mending ikutan Ujian Ala Shopee yuk Kirakira kamu bisa jawab soal ujiannya ga nih Pasti bisa dong  Coba kamu baca soal di atas kirakira daun apa ya yang selalu menempel dan tidak pernah gugurGampang banget kan Yang udah tau langsung aja TAP 2X dan tulis jawabannya di kolom komentar ya Siapsiap dapet kejutan dari Shopee ya yang benar  ShopeeID ShopeeDariRumah,https://www.instagram.com/p/CPPx0Tthdt3,22772,7258,Others
13,24,5,2021,shopee_id, NESTLE BRAND DAY   Sobat Shopee HARI INI dan BESOK ada Nestle Brand Day spesial untuk kamu  Beli semua produk Nestle incaran kamu dan dapatkan Extra Deals setiap 3 jam dan DISKON sd 50 BUY 1 GET 1 dan bonus Extra Cashback 20 Mantap banget kan  Jangan sampai kelewatan ya Yuk langsung aja belanja dan nikmati promonya di sini  shopeecoidmbrandday  Komen SIAP kalau kamu siap belanja dan mau dapetin promo tambahan dari Shopee ShopeeID,https://www.instagram.com/p/CPPq-mwBnyD,3099,146,Others
12,24,5,2021,shopee_id,Yuhuu Sobat Shopee  Shopee punya pertanyaan nih untuk kamu Coba kamu baca soal di atas buah apa yang cocok buat si JOMBLO  Hayoo kamu tau ga Yuk yang tau langsung aja TAP 2X dan tulis jawaban kamu di kolom komentar ya Oh iya boleh lho TAG 1 orang teman kamu yang JOMBLO juga  ShopeeID ShopeeDariRumah,https://www.instagram.com/p/CPPnhm6BJ5C,8407,932,Others
11,24,5,2021,shopee_id,Yuhuu Sobat Shopee HARI INI ada Shopee Super Brand Day Johnson  Johnson  Belanja semua produk yang kamu mau hari ini dan dapatkan DISKON sd 90 serta BUY 1 GET 1 Makin lengkap karena ada exclusive bundle Diskon sd 55 Kamu juga bisa mendapatkan hadiah spesial GRATIS dengan belanja min 50rb Mantap banget kan Geser ke kiri untuk informasi lebih lanjut dan cek di sini  shopeecoidmsuperbrandday  Komen SIAP buat kamu yang siap belanja dan jadi TOP SPENDER ShopeeID,https://www.instagram.com/p/CPPjf63BZns,3042,103,Others
10,24,5,2021,shopee_id,Yuhuu Sobat Shopee  Choki tantang kamu main game tic tac toe tuh Kirakira mana nih jawaban yang benar supaya bisa menang lawan Choki A atau B  Yuk menangkan game di atas dan tulis jawaban kamu pada kolom komentar ya Siapa tau kalau kamu menang Samsung Galaxy S21nya bisa jadi milik kamu  ShopeeID ShopeeDariRumah,https://www.instagram.com/p/CPPaLqPBECx,12100,10004,Others
9,24,5,2021,shopee_id, PROMO BRAND LOKAL   Hai Sobat Shopee Kamu lagi cari brand lokal Pas banget HARI INI ShopeePilihLokal ada Brand Lokal Day  Kamu bisa beli semua produk lokal incaran kamu dengan banyak PROMO menarik Mulai dari GRATIS ONGKIR XTRA CASHBACK sd 100RB hingga FLASH SALE mulai dari RP 1000  Mantap banget kan Langsung aja belanja dan nikmati promonya di sini  httpsshopeecoid66shopeepilihlokal  Komen MANTAP kalau kamu mau dapetin promo tambahan dari Shopee ShopeeID,https://www.instagram.com/p/CPPRbirha-p,3097,108,Others
16,23,5,2021,shopee_id,Yuhuu Sobat Shopee Ini yang paling ditunggutunggu Pengumuman pemenang mingguan KuHePee dan RumahKuHobiKuWeek1  Berikut nama pemenang KuHePee dan hadiahnya  1 3 May LENGKAPI PUZZLE SBD WIPRO Hadiah Changhong 32 Inch LED TV devaagustiani_   2 17 Mei PILIH BAYANGAN YANG TEPAT Hadiah Samsung Galaxy A10s finaaprll_  3 19 Mei TEBAK GADGET Hadiah Xiaomi Redmi 9C nadhif_99  4 21 Mei HITUNG Hadiah Xiaomi Redmi 9C bagus_minanur  Berikut nama pemenang RumahKuHobiKuWeek1 dan hadiahnya  Element Folding Bike gbaaglie   Officescale Kursi Kantor fitrifitri_kurniawati  Voucher Rp 1 Juta mama_noe2  Untuk para pemenang akan kami hubungi segera Kami tunggu data kamu paling lambat 30 Mei ya Terima kasih untuk semua yang udah berpartisipasi Buat kamu yang belum beruntung jangan sedih karena masih banyak hadiah menarik yang menunggu kamu ShopeeID,https://www.instagram.com/p/CPNa0i2h6Iw,5297,289,Others
13,23,5,2021,shopee_id,Hai Sobat Shopee Yuk bikin weekend kamu makin seru dengan mainkan Shopee Bubble HARI INI kesempatan terakhir kamu ikutan Shopee Bubble OLIMPIADE dengan nyawa kembali dalam 30 menit dan kamu bisa raih hingga 1 juta koin Langsung aja mainkan di sini  shopeecoidshopeebubble  Komen BUBBLE kalau kamu udah siap main Shopee Bubble dan dapatkan 1 JUTA KOIN ShopeeID,https://www.instagram.com/p/CPNJmFpBWBH,4171,314,Others
10,23,5,2021,shopee_id,Hai Sobat Shopee  Kali ini shopeeformen punya rekomendasi handphone harga 3 jutaan nih buat kamu Pastinya keren banget dong baik dari segi penampilan apalagi fiturfiturnya  Mantep banget deh Langsung aja TAP 2X dan komen MAU di kolom komentar ya   Yuk jangan lupa FOLLOW Instagram shopeeformen ya buat kamu yang cari informasi seputar hobi fashion dan kebutuhan pria  ShopeeID ShopeeDariRumah,https://www.instagram.com/p/CPMxnAEhVzE,8294,1783,Others
9,23,5,2021,shopee_id,Hai Sobat Shopee Buat kamu yang lagi cari suvenir pas banget nih HARI INI di Shopee 66RumahHobiSale ada Suvenir  Alat Pesta Day Belanja sepuasnya dan dapatkan DISKON sd 90  Makin lengkap karena kamu juga bisa nikmati GRATIS ONGKIR XTRA Murah Lebay hingga Ekatra CASHBACK 60 Langsung aja belanja di sini  shopeecoid66  Komen MAU kalau kamu mau dapetin promo tambahan ShopeeID,https://www.instagram.com/p/CPMt3lMBVmV,3659,170,Others
16,22,5,2021,shopee_id,Hai Sobat Shopee Shopee ada tantangan nih kirakira kamu siap ga terima tantangan dari Shopee  Pasti siap dong Coba deh kamu lihat gambar kue di atas kamu bisa gak menemukan emoji yang tersembunyi Gampang kan  Yuk yang udah ketemu emojinya langsung aja TAP 2X dan tulis di kolom komentar Siapsiap yang benar bisa dapat hadiah lho dari Shopee  ShopeeID ShopeeDariRumah,https://www.instagram.com/p/CPK2BlHBMkx,14583,2612,Others
15,22,5,2021,shopee_id,Sobat Shopee sekarang saatnya untuk KuHePee spesial JOHNSON  JOHNSON  Shopee yakin banget kamu pasti mau dong dapetin TV GRATIS  Yuk langsung aja ikutan kuis ini dengan lengkapi puzzle Gampang banget dong  Jangan lupa juga ya untuk memenuhi beberapa syarat sebagai berikut 1 FOLLOW Instagram shopee_id 2 LIKE postingan ini 3 Tulis jawaban kamu dengan hashtag KuHePee 4 Periode giveaway berlangsung hingga 24 Mei 2021 5 Satu orang akan kami pilih secara acak untuk menjadi pemenang dan memenangkan TV Samsung 32 6 KuHePee akan diumumkan pada tanggal 30 Mei 2021  Yuk langsung aja jawab sebanyakbanyaknya di kolom komentar  ShopeeID ShopeeDariRumah,https://www.instagram.com/p/CPKytVZBXRA,9824,17999,giveaway
13,22,5,2021,shopee_id,Sobat Shopee Siapa nih yang mau hadiah Shopee udah siapin pilihannya nih buat kamu Pasti kamu mau dong  Kalau kamu hanya punya satu kali kesempatan kamu mau capit hadiah yang mana nih A B atau C  Yuk langsung aja TAP 2X dan tulis pilihan kamu ya Siapa tau besok hadiah kamu bisa Shopee kirim ke rumah kamu  ShopeeID ShopeeDariRumah,https://www.instagram.com/p/CPKlE1Chfhr,9874,8751,Others
12,22,5,2021,shopee_id,Yuhuu Sobat Shopee Mas Al  Andin aja udah belanja di Shopee sekarang giliran kamu Jangan lewatkan Shopee 66 Rumah  Hobi Sale mulai 17 Mei  6 Juni hanya di Shopee Kamu bisa dapatkan semua produk incaran dengan promo menarik Mulai dariGRATIS ONGKIR XTRA Murah Lebay hingga Ekstra CASHBACK 60  Untuk informaso lebih lanjut cek  shopeecoid66  Komen MAU kalau kamu mau dapetin promo tambahan ShopeeID,https://www.instagram.com/p/CPKfAcSBh5l,4896,214,Others
10,22,5,2021,shopee_id,Yuhuu Sobat Shopee Siapa nih yang gak pernah absent skincarean tiap malam Pas banget Soalnya shopeebeauty_id punya pilihan produk kecantikan ala Scarlett  Whitening  Mantep banget kan Pastinya cocok banget deh buat kamu Yuk TAP 2X kalau dan komen MAU kamu mau dapet produk ini dari Shopee   Jangan lupa untuk FOLLOW Instagram shopeebeauty_id ya supaya kamu gak ketinggalan sama konten seru dan informasi menarik lainnya seputar produk kecantikan  ShopeeID ShopeeDariRumah,https://www.instagram.com/p/CPKTi0rBFlg,6665,1694,Others
10,22,5,2021,shopee_id,Hai Sobat Shopee Kamu lagi cari perlengkapan hobi Pas banget nih HARI INI di Shopee 66RumahHobiSale ada Hobi  Koleksi Day  Kamu bisa beli semua produk incaran kamu dan dapatkan DISKON sd 90 Makin mantap karena kamu juga bisa nikmatin GRATIS ONGKIR XTRA Murah Lebay hingga Ekstra CASHBACK 60  Langsung aja belanja dan nikmati promonya di sini  shopeecoid66  TAP 2X kalau kamu udah siap belanja hari ini ShopeeID,https://www.instagram.com/p/CPKN9Hkh4AK,3016,82,Others
16,21,5,2021,shopee_id, SAATNYA KUIS HEBOH SHOPEE   Sobat Shopee sekarang saatnya untuk KuHePee alias Kuis Heboh Shopee  Shopee yakin banget kamu pasti mau dong dapetin handphone GRATIS  Yuk langsung aja ikutan kuis ini dengan menghitung jumlah kardus Shopee yang tepat Gampang banget dong  Jangan lupa juga ya untuk memenuhi beberapa syarat sebagai berikut 1 FOLLOW Instagram shopee_id 2 LIKE postingan ini 3 Tulis jawaban kamu di kolom komentar 4 Periode giveaway berlangsung hingga 23 Mei 2021 1200 WIB 5 Satu orang akan kami pilih secara acak untuk menjadi pemenang dan memenangkan Xiaomi Redmi 9C 6 KuHePee akan diumumkan pada tanggal 23 Mei 2021  Yuk langsung aja jawab di kolom komentar ShopeeID ShopeeDariRumah,https://www.instagram.com/p/CPIVuF6hOdP,23551,26025,giveaway
16,21,5,2021,shopee_id,Hai Sobat Shopee Shopee bersama Komando Resor Militer 074 Warastrama Surakarta beberapa waktu lalu telah melaksanakan program Rumah Melati Menjadi Layak Tinggal yang menargetkan perbaikan 28 rumah di wilayah Surakarta Pada penghujung bulan Ramadan lalu 3 rumah telah diresmikan oleh bapak Gibran Rakabuming selaku wali kota Surakarta beserta Kolonel Inf Deddy Suryadi selaku Komandan Korem 074Warastratama Yuk tonton video lengkapnya di Youtube Shopee Indonesia  shopeecoidrumahmelati  Komen SIAP buat kamu yang udah nonton ShopeeID,https://www.instagram.com/p/CPIR3cxJq5f,3533,147,Others
15,21,5,2021,shopee_id,Hai Sobat Shopee Ada pilihan hadiah nih buat kamu Pasti kamu semangat banget dong kalau bisa dapetin hadiah dari Shopee  Kamu mau pilih hadiah impian di balik tirai yang mana nih Sobat Shopee Tirai A B atau C  Yuk langsung aja TAP 2X dan tulis pilihan hadiah idaman kamu di kolom komentar ya  ShopeeID ShopeeDariRumah,https://www.instagram.com/p/CPIPT62pZGh,19757,17738,Others
15,21,5,2021,shopee_id,Yuhuu Sobat Shopee Kabar Gembira untuk kamu pengguna Kartu Debit dan Kredit berlogo VISA Kamu bisa belanja dan dapatkan DISKON Rp100000 lho setiap hari Jumat Yuk langsung aja belanja dan gunakan kode VISAJUMAT sekarang juga Untuk informasi lebih lanjut cek di sini  shopeecoidmpromoharianvisajumat  Komen SHOPEE kalau kamu udah siap belanja dan nikmatin banyak promo ShopeeID,https://www.instagram.com/p/CPIKu9IJjzM,3281,167,Others
13,21,5,2021,shopee_id,Sobat Shopee Siapa nih yang hobinya motoran bareng tementemen  Keren banget deh Oh iya Shopee punya pilihan motor nih buat kamu Kalau kamu bisa depetin satu motor dari Shopee motor mana sih yang jadi idaman kamu A B atau C  Yuk kalau gitu langsung aja TAP 2X dan tulis jawaban kamu di kolom komentar ya Siapa tau besok motor idaman kamu meluncur ke rumah kamu  ShopeeID ShopeeDariRumah,https://www.instagram.com/p/CPH8puOh4Vo,20642,19784,Others
12,21,5,2021,shopee_id, PROMO SPESIAL HARI INI   Hai Sobat Shopee HARI INI di Shopee 66RumahHobiSale kamu bisa belanja dan nikmatin DISKON hingga Rp75000 dari bank BCA CITI dan Digibank Mantap banget kan Yuk langsung aja belanja dan nikmati promonya di sini  shopeecoid66  Komen MAU kalau kamu mau dapetin promo tambahan hari ini ShopeeID,https://www.instagram.com/p/CPH1sx4Ba7O,4180,188,Others
11,21,5,2021,shopee_id, HUJAN HADIAH DI SHOPEE   Sobat Shopee Mau dapetin hadiah GRATIS dari Shopee Yuk langsung aja follow dan ikutan GIVEAWAY spesial dari shopeebarokah shopeeformen shopeekpop shopeebeauty_id shopeemoms_id shopeefashion_id SEKARANG JUGA Ada BANYAK BANGET hadiah yang menantimu  Komen SHOPEE kalau kamu siap dapetin hadiah GRATIS ShopeeID,https://www.instagram.com/p/CPHyDVphPHX,7927,2662,giveaway
11,21,5,2021,shopee_id,Yuhuu Sobat Shopee HARI INI ada Shopee Super Brand Day TempoStore REVLON Marina dan ULTIMA II  Belanja semua produk impianmu hari ini pasti hemat karena kamu bisa dapatkan DISKON sd 80 Makin lengkap karena ada bundle spesial beli banyak lebih hemat Jika kamu jadi TOP SPENDER kami bisa menangkan banyak hadiah menarik Geser ke kiri untuk informasi lebih lanjut cek di sini  shopeecoidmsuperbrandday  Komen SIAP buat kamu yang siap belanja dan jadi TOP SPENDER ShopeeID,https://www.instagram.com/p/CPHvhLwpKyY,3259,125,Others
10,21,5,2021,shopee_id,Yuhuu Sobat Shopee Shopee tau pasti kamu suka banget kan makan es krimSama dong kita Nah kalau makan es krim kamu paling suka topping yang mana nih A B atau C  Yuk langsung aja tulis pilihan topping es krim kamu di kolom komentar ya Siapsiap Shopee punya kejutan lho buat kamu  ShopeeID ShopeeDariRumah,https://www.instagram.com/p/CPHqnsypBkM,9448,2832,Others
9,21,5,2021,shopee_id, OTOMOTIF DAY   Hai Sobat Shopee HARI INI di 66RumahHobiSale ada Otomotif Day  Kamu bisa belanja semua produk otomotif impian dan dapatkan CASHBACK 90 Makin lengkap karena ada promo lainnya mulai dari GRATIS ONGKIR XTRA Murah Lebay hingga Ekstra CASHBACK 60  Untuk informasi lebih lanjut langsung aja cek di sini  shopeecoid66  Komen MAU kalau kamu mau dapetin promo tambahan ShopeeID,https://www.instagram.com/p/CPHh-LJJTJ7,2891,152,Others
15,20,5,2021,shopee_id,Hai Sobat Shopee  Ada pilihan hadiah edisi SAMSUNG nih buat kamu Pasti kamu mau dong kalo bisa dikasih HP Samsung gratis sama Shopee  Nah kamu lebih pilih yang mana nih Samsung Galaxy S21 atau Samsung Galaxy S21 Ultra Yuk langsung aja TAP 2X dan tulis pilihan kamu di kolom komentar ya supaya Shopee tau  ShopeeID ShopeeDariRumah,https://www.instagram.com/p/CPFrS2OhuXR,15689,13898,Others
14,20,5,2021,shopee_id,Jengjeng Gak disangkasangka nih baru selesai lebaran Shopee Live langsung diramein lagi dengan artis kenamaan yang bakalan ikut buka toko Siapa sih yang gak penasaran sama toko barunya _irishbella_ Shopee Live  Siapsiap untuk hadir di Grand Launching Irish Bella Official Store spesial di Shopee Live hari Jumat tanggal 21 Mei 2021 jam 1 siang Penasaran kan Irish mau jualan apa di tokonya Pastiin kamu dateng semua ya karena Irish mau bagibagi giveaway uang tunai jutaan rupiah dan emas 1 gram  Cek terus Instagram shopeelive_id untuk update Irish Bella Official Store selanjutnya dan pastiin kamu pasang pengingat supaya gak ketinggalan Grand Launchingnya hari Jumat ini  ShopeeID ShopeeLiveID IrishBellaDiShopeeLive,https://www.instagram.com/p/CPFjkUmJlxI,3917,203,giveaway
12,20,5,2021,shopee_id,Yuhuu Sobat Shopee Siapa nih yang hobi banget makan telur  Sama dong Oh iya kamu paling suka makan telur kalau dimasak model apa sih A B atau C nih  Yuk langsung aja tulis pilihan kamu di kolom komentar dan jangan lupa buat TAP 2X juga ya  ShopeeID ShopeeDariRumah,https://www.instagram.com/p/CPFXpteJiVR,9758,2461,Others
11,20,5,2021,shopee_id, Shopee Pilih Lokal   Sobat Shopee Taukah kamu di ShopeePilihLokal kamu bisa beli berbagai produk lokal ternama mulai dari Shop At Velvet Bio Beauty Lab Roughneck Bodypack Matoa dan produk lokal keren lainnya  Pastinya ada promo dong mulai dari Diskon sd 80 dan Gratis Ongkir Mantap banget kan Langsung aja mulai belanja di sini  shopeecoidmshopeepilihlokal  Komen MANTAP kalau kamu siap belanja dan mau dapetin banyak promo dari Shopee  ShopeeID,https://www.instagram.com/p/CPFNupmp0NC,3410,268,Others
10,20,5,2021,shopee_id,Sobat Shopee Pasti kamu mau dong kalau bisa dapet hadiah dari Shopee  Pas banget nih soalnya Shopee udah siapin kejutan buat kamu Nah sebelum itu yuk coba kamu pasangkan remot dengan bendanya yang tepat Gampang banget dong  Langsung aja yang bisa tulis jawaban kamu di kolom komentar ya Tunggu kejutan dari Shopee ya  ShopeeID ShopeeDariRumah,https://www.instagram.com/p/CPFEFoMpgQB,11072,3992,Others
9,20,5,2021,shopee_id, DISKON BUKU  ALAT TULIS   Hai Sobat Shopee HARI INI di 66RumahHobiSale ada Buku  Alat Tulis Day  Dapatkan segala buku  alat tulismu dengan DISKON sd 90 Pastinya ada promo juga agar kamu makin nyaman belanja ada Gratis Ongkir Xtra Murah Lebay hingga Ekstra Cashback 60  Langsung aja cek infonya dan mulai belanja di sini  shopeecoid66  TAP 2X kalau kamu mau dapatin promo tambahan dari Shopee ShopeeID 66RumahHobiSale,https://www.instagram.com/p/CPE8W1hp_og,3432,111,Others
16,19,5,2021,shopee_id, SAATNYA KUIS HEBOH SHOPEE   Sobat Shopee sekarang saatnya untuk KuHePee alias Kuis Heboh Shopee  Shopee yakin banget kamu pasti mau dong dapetin handphone GRATIS  Yuk langsung aja ikutan kuis ini dengan menebak nama gadget Gampang banget dong  Jangan lupa juga ya untuk memenuhi beberapa syarat sebagai berikut 1 FOLLOW Instagram shopee_id 2 LIKE postingan ini 3 Tulis jawaban kamu di kolom komentar 4Periode giveaway berlangsung hingga 21 Mei 2021 5 Satu orang akan kami pilih secara acak untuk menjadi pemenang dan memenangkan Xiaomi Redmi 9C 6 KuHePee akan diumumkan pada tanggal 23 Mei 2021  Yuk langsung aja jawab di kolom komentar ShopeeID ShopeeDariRumah,https://www.instagram.com/p/CPDHmfahFMT,22795,25355,giveaway
15,19,5,2021,shopee_id,Yuhuuu Sobat Shopee Belanja gak perlu takut lagi dapet produk yang gak ORI  Karena di Shopee ada Garansi 100 Ori Belanja sekarang juga dan dapatkan garansi uang kembali jika produk terbukti tidak ori Produk juga dijual oleh penjual  brand tepercaya lho  Untuk informasi lebih lanjut cek di sini  shopeecoidmgaransiori  Komen SIAP buat kamu yang udah siap belanja dan dapetin banyak promo ShopeeID,https://www.instagram.com/p/CPDAs4Bhc2T,3547,214,Others
14,19,5,2021,shopee_id,Hai Sobat Shopee Lihat deh Choki lagi olahraga apa ya kamu tau gak  Nah kalau gitu kirakira benda apa sih yang Choki butuhkan  Gampang banget kan Yuk yang tau langsung aja tulis jawaban kamu di kolom komentar ya  ShopeeID ShopeeDariRumah,https://www.instagram.com/p/CPC52Y0BShy,7359,3646,Others
13,19,5,2021,shopee_id, PROMO SPESIAL HARI INI   Sobat Shopee HARI INI kamu bisa belanja dan dapetin berbagai macam PROMO spesial  Kamu bisa mendapatkan PROMO Gratis Ongkir seIndonesia dari JT Express Official Partner Shopee serta DISKON hingga 75RIBU Spesial dari Bank Mayapada danMaybank Mantap banget kan  Geser ke kiri untuk informasi lebih lanjut atau langsung aja cek di sini  shopeecoid66  Komen MAU kalau kamu mau dapetin PROMO tambahan dari Shopee ShopeeID 66RumahHobiSale,https://www.instagram.com/p/CPC038_hl_C,5134,293,Others
